Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - German,pct_german
0500000US21117,21117,"Kenton County, Kentucky",159926,,42707,26.7042257044
0500000US21119,21119,"Knott County, Kentucky",16368,,673,4.1116813294
0500000US21121,21121,"Knox County, Kentucky",31874,,1987,6.2339210642
0500000US21123,21123,"Larue County, Kentucky",14175,,1242,8.7619047619
0500000US21125,21125,"Laurel County, Kentucky",58891,,4074,6.9178652086
0500000US21127,21127,"Lawrence County, Kentucky",15889,,694,4.3678016238
0500000US21129,21129,"Lee County, Kentucky",7831,,568,7.2532243647
0500000US21131,21131,"Leslie County, Kentucky",11318,,365,3.2249514048
0500000US21133,21133,"Letcher County, Kentucky",24336,,1044,4.2899408284
0500000US21135,21135,"Lewis County, Kentucky",13889,,1013,7.2935416517
0500000US21137,21137,"Lincoln County, Kentucky",24671,,1066,4.3208625512
0500000US21139,21139,"Livingston County, Kentucky",9479,,563,5.9394450891
0500000US21141,21141,"Logan County, Kentucky",26786,,1976,7.3769879788
0500000US21143,21143,"Lyon County, Kentucky",8336,,619,7.4256238004
0500000US21145,21145,"McCracken County, Kentucky",65558,,7224,11.0192501297
0500000US21147,21147,"McCreary County, Kentucky",18204,,1142,6.2733465172
0500000US21149,21149,"McLean County, Kentucky",9554,,536,5.6102156165
0500000US21151,21151,"Madison County, Kentucky",83174,,7680,9.2336547479
0500000US21153,21153,"Magoffin County, Kentucky",13229,,246,1.8595509865
0500000US21155,21155,"Marion County, Kentucky",19872,,836,4.2069243156
0500000US21157,21157,"Marshall County, Kentucky",31393,,3277,10.4386328162
0500000US21159,21159,"Martin County, Kentucky",12934,,563,4.3528684088
0500000US21161,21161,"Mason County, Kentucky",17495,,2349,13.426693341
0500000US21163,21163,"Meade County, Kentucky",28979,,4590,15.839055868
0500000US21165,21165,"Menifee County, Kentucky",6331,,452,7.1394724372
0500000US21167,21167,"Mercer County, Kentucky",21283,,2017,9.4770474087
0500000US21169,21169,"Metcalfe County, Kentucky",10074,,678,6.7301965456
0500000US21171,21171,"Monroe County, Kentucky",10925,,520,4.7597254005
0500000US21173,21173,"Montgomery County, Kentucky",26517,,2056,7.753516612
0500000US21175,21175,"Morgan County, Kentucky",13898,,681,4.8999856094
0500000US21177,21177,"Muhlenberg County, Kentucky",31399,,1927,6.1371381254
0500000US21179,21179,"Nelson County, Kentucky",43500,,4220,9.7011494253
0500000US21181,21181,"Nicholas County, Kentucky",7092,,404,5.6965595037
0500000US21183,21183,"Ohio County, Kentucky",23975,,1274,5.3138686131
0500000US21185,21185,"Oldham County, Kentucky",60357,,9205,15.2509236708
0500000US21187,21187,"Owen County, Kentucky",10870,,960,8.8316467341
0500000US21189,21189,"Owsley County, Kentucky",4764,,159,3.3375314861
0500000US21191,21191,"Pendleton County, Kentucky",14771,,3579,24.2299099587
0500000US21193,21193,"Perry County, Kentucky",28617,,853,2.9807457106
0500000US21195,21195,"Pike County, Kentucky",64887,,3420,5.2707013732
0500000US21197,21197,"Powell County, Kentucky",12638,,717,5.6733660389
0500000US21199,21199,"Pulaski County, Kentucky",63045,,3471,5.5055912443
0500000US21201,21201,"Robertson County, Kentucky",2251,,414,18.3918258552
0500000US21203,21203,"Rockcastle County, Kentucky",17090,,393,2.2995904037
0500000US21205,21205,"Rowan County, Kentucky",23351,,1996,8.5478137981
0500000US21207,21207,"Russell County, Kentucky",17562,,1329,7.5674752306
0500000US21209,21209,"Scott County, Kentucky",47211,,5817,12.3212810574
0500000US21211,21211,"Shelby County, Kentucky",42286,,4143,9.7975689353
0500000US21213,21213,"Simpson County, Kentucky",17323,,810,4.6758644577
0500000US21215,21215,"Spencer County, Kentucky",17135,,2045,11.9346367085
0500000US21217,21217,"Taylor County, Kentucky",24514,,1951,7.9587174676
0500000US21219,21219,"Todd County, Kentucky",12472,,1069,8.5711994869
0500000US21221,21221,"Trigg County, Kentucky",14282,,1339,9.3754376138
0500000US21223,21223,"Trimble County, Kentucky",8829,,775,8.7778910409
0500000US21225,21225,"Union County, Kentucky",14992,,1171,7.810832444
0500000US21227,21227,"Warren County, Kentucky",113787,,11296,9.9273203442
0500000US21229,21229,"Washington County, Kentucky",11701,,453,3.8714639774
0500000US21231,21231,"Wayne County, Kentucky",20819,,1168,5.6102598588
0500000US21233,21233,"Webster County, Kentucky",13618,,960,7.0494933177
0500000US21235,21235,"Whitley County, Kentucky",35756,,2484,6.9470858038
0500000US21237,21237,"Wolfe County, Kentucky",7298,,357,4.8917511647
0500000US21239,21239,"Woodford County, Kentucky",24847,,2587,10.4117197247
0500000US22001,22001,"Acadia Parish, Louisiana",61611,,4261,6.9159727971
0500000US22003,22003,"Allen Parish, Louisiana",25740,,848,3.2944832945
0500000US22005,22005,"Ascension Parish, Louisiana",107647,,6962,6.4674352281
0500000US22007,22007,"Assumption Parish, Louisiana",23321,,503,2.1568543373
0500000US22009,22009,"Avoyelles Parish, Louisiana",41925,,1391,3.3178294574
0500000US22011,22011,"Beauregard Parish, Louisiana",35662,,2861,8.0225450059
0500000US22013,22013,"Bienville Parish, Louisiana",14312,,564,3.9407490218
0500000US22015,22015,"Bossier Parish, Louisiana",117742,,9122,7.7474478096
0500000US22017,22017,"Caddo Parish, Louisiana",254970,,10275,4.0298858689
0500000US22019,22019,"Calcasieu Parish, Louisiana",192307,,10183,5.2951790626
0500000US22021,22021,"Caldwell Parish, Louisiana",10118,,335,3.310931014
0500000US22023,22023,"Cameron Parish, Louisiana",6934,,216,3.115085088
0500000US22025,22025,"Catahoula Parish, Louisiana",10409,,494,4.7458929772
0500000US22027,22027,"Claiborne Parish, Louisiana",17059,,494,2.8958321121
0500000US22029,22029,"Concordia Parish, Louisiana",20624,,602,2.9189294026
0500000US22031,22031,"De Soto Parish, Louisiana",26695,,1098,4.1131297996
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",439662,,16467,3.7453771306
0500000US22035,22035,"East Carroll Parish, Louisiana",7738,,183,2.364952184
0500000US22037,22037,"East Feliciana Parish, Louisiana",20252,,842,4.1576140628
0500000US22039,22039,"Evangeline Parish, Louisiana",33989,,463,1.3622054194
0500000US22041,22041,"Franklin Parish, Louisiana",20714,,648,3.1283190113
0500000US22043,22043,"Grant Parish, Louisiana",22049,,855,3.877726881
0500000US22045,22045,"Iberia Parish, Louisiana",73527,,1731,2.354237219
0500000US22047,22047,"Iberville Parish, Louisiana",33386,,889,2.6627927874
0500000US22049,22049,"Jackson Parish, Louisiana",16210,,432,2.6650215916
0500000US22051,22051,"Jefferson Parish, Louisiana",432706,,30311,7.00498722
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",31529,,1777,5.6360810682
0500000US22055,22055,"Lafayette Parish, Louisiana",221602,,12121,5.4697159773
0500000US22057,22057,"Lafourche Parish, Louisiana",96453,,3382,3.5063709786
0500000US22059,22059,"LaSalle Parish, Louisiana",14840,,532,3.5849056604
0500000US22061,22061,"Lincoln Parish, Louisiana",46543,,2012,4.3228842146
0500000US22063,22063,"Livingston Parish, Louisiana",128192,,7565,5.9013042936
0500000US22065,22065,"Madison Parish, Louisiana",12113,,141,1.1640386362
0500000US22067,22067,"Morehouse Parish, Louisiana",27893,,563,2.0184275625
0500000US22069,22069,"Natchitoches Parish, Louisiana",39434,,1302,3.3017193285
0500000US22071,22071,"Orleans Parish, Louisiana",341407,,13583,3.9785358824
0500000US22073,22073,"Ouachita Parish, Louisiana",153752,,4662,3.0321556793
0500000US22075,22075,"Plaquemines Parish, Louisiana",23220,,1586,6.8303186908
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22821,,684,2.9972393848
0500000US22079,22079,"Rapides Parish, Louisiana",131655,,4978,3.7810945274
0500000US22081,22081,"Red River Parish, Louisiana",9068,,132,1.4556682841
0500000US22083,22083,"Richland Parish, Louisiana",20785,,363,1.7464517681
0500000US22085,22085,"Sabine Parish, Louisiana",24265,,1096,4.5167937358
0500000US22087,22087,"St. Bernard Parish, Louisiana",35947,,3688,10.2595487801
0500000US22089,22089,"St. Charles Parish, Louisiana",52663,,4009,7.6125553045
0500000US22091,22091,"St. Helena Parish, Louisiana",11106,,367,3.3045200792
0500000US22093,22093,"St. James Parish, Louisiana",21978,,1038,4.7229047229
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",45741,,2222,4.8577862312
0500000US22097,22097,"St. Landry Parish, Louisiana",83774,,1885,2.2501014635
0500000US22099,22099,"St. Martin Parish, Louisiana",52343,,2097,4.0062663584
0500000US22101,22101,"St. Mary Parish, Louisiana",54285,,1743,3.2108317215
0500000US22103,22103,"St. Tammany Parish, Louisiana",234283,,26234,11.1975687523
0500000US22105,22105,"Tangipahoa Parish, Louisiana",121209,,7813,6.4458909817
0500000US22107,22107,"Tensas Parish, Louisiana",5189,,140,2.6980150318
0500000US22109,22109,"Terrebonne Parish, Louisiana",111666,,4063,3.6385291852
0500000US22111,22111,"Union Parish, Louisiana",22633,,623,2.7526178589
0500000US22113,22113,"Vermilion Parish, Louisiana",58041,,2242,3.8627866508
0500000US22115,22115,"Vernon Parish, Louisiana",51542,,3382,6.5616390516
0500000US22117,22117,"Washington Parish, Louisiana",47025,,1549,3.2939925572
0500000US22119,22119,"Webster Parish, Louisiana",41156,,2028,4.9275925746
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",23748,,850,3.5792487788
0500000US22123,22123,"West Carroll Parish, Louisiana",11587,,469,4.0476395961
0500000US22125,22125,"West Feliciana Parish, Louisiana",15575,,398,2.5553772071
0500000US22127,22127,"Winn Parish, Louisiana",15233,,662,4.3458281363
0500000US23001,23001,"Androscoggin County, Maine",107766,,4274,3.9660004083
0500000US23003,23003,"Aroostook County, Maine",71757,,2098,2.9237565673
0500000US23005,23005,"Cumberland County, Maine",282143,,14411,5.1076936164
0500000US23007,23007,"Franklin County, Maine",30704,,1264,4.1167274622
0500000US23009,23009,"Hancock County, Maine",54470,,2871,5.2707912612
0500000US23011,23011,"Kennebec County, Maine",122022,,5571,4.5655701431
0500000US23013,23013,"Knox County, Maine",39848,,2856,7.1672354949
0500000US23015,23015,"Lincoln County, Maine",34440,,2806,8.1475029036
0500000US23017,23017,"Oxford County, Maine",57814,,2295,3.969626734
0500000US23019,23019,"Penobscot County, Maine",153742,,6628,4.3111186273
0500000US23021,23021,"Piscataquis County, Maine",17432,,775,4.4458467187
0500000US23023,23023,"Sagadahoc County, Maine",35394,,2718,7.6792676725
0500000US23025,23025,"Somerset County, Maine",52098,,1934,3.7122346347
0500000US23027,23027,"Waldo County, Maine",38761,,2466,6.3620649622
0500000US23029,23029,"Washington County, Maine",32832,,1366,4.1605750487
0500000US23031,23031,"York County, Maine",197861,,9151,4.6249639899
0500000US24001,24001,"Allegany County, Maryland",74645,,16666,22.3270145355
0500000US24003,24003,"Anne Arundel County, Maryland",538473,,77773,14.443249708
0500000US24005,24005,"Baltimore County, Maryland",807318,,102453,12.6905383009
0500000US24009,24009,"Calvert County, Maryland",88774,,10618,11.9607092167
0500000US24011,24011,"Caroline County, Maryland",32947,,4433,13.4549427869
0500000US24013,24013,"Carroll County, Maryland",167249,,37828,22.6177734994
0500000US24015,24015,"Cecil County, Maryland",101109,,14780,14.6178876262
0500000US24017,24017,"Charles County, Maryland",147107,,11872,8.0703161644
0500000US24019,24019,"Dorchester County, Maryland",32570,,2782,8.5416027019
0500000US24021,24021,"Frederick County, Maryland",234268,,42103,17.9721515529
0500000US24023,24023,"Garrett County, Maryland",30079,,7645,25.4164034709
0500000US24025,24025,"Harford County, Maryland",245396,,43967,17.9167549593
0500000US24027,24027,"Howard County, Maryland",288676,,31933,11.0618825257
0500000US24029,24029,"Kent County, Maryland",20184,,2127,10.5380499405
0500000US24031,24031,"Montgomery County, Maryland",974824,,58987,6.0510410084
0500000US24033,24033,"Prince George's County, Maryland",865443,,19350,2.2358491547
0500000US24035,24035,"Queen Anne's County, Maryland",47894,,7998,16.6993777926
0500000US24037,24037,"St. Mary's County, Maryland",105528,,12116,11.4813130165
0500000US24039,24039,"Somerset County, Maryland",26402,,2110,7.9918188016
0500000US24041,24041,"Talbot County, Maryland",37746,,5247,13.9008106819
0500000US24043,24043,"Washington County, Maryland",147882,,33761,22.8296885355
0500000US24045,24045,"Wicomico County, Maryland",98940,,9807,9.91206792
0500000US24047,24047,"Worcester County, Maryland",51398,,6651,12.9401922254
0500000US24510,24510,"Baltimore city, Maryland",620644,,29447,4.7445878797
0500000US25001,25001,"Barnstable County, Massachusetts",216021,,9728,4.5032658862
0500000US25003,25003,"Berkshire County, Massachusetts",130866,,8314,6.3530634389
0500000US25005,25005,"Bristol County, Massachusetts",548739,,13693,2.4953575379
0500000US25007,25007,"Dukes County, Massachusetts",16581,,701,4.2277305349
0500000US25009,25009,"Essex County, Massachusetts",744961,,23168,3.1099614611
0500000US25011,25011,"Franklin County, Massachusetts",71489,,4287,5.9967267692
0500000US25013,25013,"Hampden County, Massachusetts",464072,,13341,2.8747694323
0500000US25015,25015,"Hampshire County, Massachusetts",158850,,8578,5.4000629525
0500000US25017,25017,"Middlesex County, Massachusetts",1507558,,56389,3.7404199374
0500000US25019,25019,"Nantucket County, Massachusetts",10194,,533,5.228565823
0500000US25021,25021,"Norfolk County, Massachusetts",672078,,23619,3.5143242302
0500000US25023,25023,"Plymouth County, Massachusetts",495407,,18322,3.6983732567
0500000US25025,25025,"Suffolk County, Massachusetts",724502,,17128,2.3641066553
0500000US25027,25027,"Worcester County, Massachusetts",799277,,28914,3.6175193331
0500000US26001,26001,"Alcona County, Michigan",10943,,2159,19.7295074477
0500000US26003,26003,"Alger County, Michigan",9531,,1228,12.8842723744
0500000US26005,26005,"Allegan County, Michigan",111589,,15649,14.0237837063
0500000US26007,26007,"Alpena County, Michigan",29602,,7008,23.6740760759
0500000US26009,26009,"Antrim County, Michigan",23634,,4009,16.9628501312
0500000US26011,26011,"Arenac County, Michigan",15952,,3240,20.3109327984
0500000US26013,26013,"Baraga County, Michigan",8808,,664,7.5386012716
0500000US26015,26015,"Barry County, Michigan",59249,,9789,16.5217978363
0500000US26017,26017,"Bay County, Michigan",107633,,23325,21.6708630253
0500000US26019,26019,"Benzie County, Michigan",17554,,3634,20.7018343398
0500000US26021,26021,"Berrien County, Michigan",156759,,41165,26.260055244
0500000US26023,26023,"Branch County, Michigan",44920,,11441,25.4697239537
0500000US26025,26025,"Calhoun County, Michigan",136063,,21868,16.0719666625
0500000US26027,26027,"Cass County, Michigan",52412,,11663,22.2525375868
0500000US26029,26029,"Charlevoix County, Michigan",26057,,4726,18.1371608397
0500000US26031,26031,"Cheboygan County, Michigan",26195,,4309,16.449704142
0500000US26033,26033,"Chippewa County, Michigan",38919,,4930,12.6673347208
0500000US26035,26035,"Clare County, Michigan",30924,,5954,19.2536541198
0500000US26037,26037,"Clinton County, Michigan",75274,,22092,29.3487791269
0500000US26039,26039,"Crawford County, Michigan",14119,,2334,16.5309157872
0500000US26041,26041,"Delta County, Michigan",37075,,4933,13.3054619016
0500000US26043,26043,"Dickinson County, Michigan",26286,,3996,15.2020086738
0500000US26045,26045,"Eaton County, Michigan",107861,,20760,19.2469938161
0500000US26047,26047,"Emmet County, Michigan",32799,,6275,19.1316808439
0500000US26049,26049,"Genesee County, Michigan",425337,,50267,11.8181583074
0500000US26051,26051,"Gladwin County, Michigan",25736,,5378,20.8967982592
0500000US26053,26053,"Gogebic County, Michigan",16297,,1885,11.5665459901
0500000US26055,26055,"Grand Traverse County, Michigan",87483,,17097,19.543225541
0500000US26057,26057,"Gratiot County, Michigan",42340,,8444,19.9433160132
0500000US26059,26059,"Hillsdale County, Michigan",46617,,12289,26.3616277324
0500000US26061,26061,"Houghton County, Michigan",36519,,4670,12.7878638517
0500000US26063,26063,"Huron County, Michigan",33001,,11779,35.6928577922
0500000US26065,26065,"Ingham County, Michigan",281323,,42756,15.1981885591
0500000US26067,26067,"Ionia County, Michigan",64149,,14791,23.0572573228
0500000US26069,26069,"Iosco County, Michigan",25880,,5250,20.285935085
0500000US26071,26071,"Iron County, Michigan",11837,,1518,12.8241953198
0500000US26073,26073,"Isabella County, Michigan",70186,,15613,22.2451771008
0500000US26075,26075,"Jackson County, Michigan",160257,,27553,17.1930087297
0500000US26077,26077,"Kalamazoo County, Michigan",250704,,38385,15.3108845491
0500000US26079,26079,"Kalkaska County, Michigan",17231,,3414,19.8131275028
0500000US26081,26081,"Kent County, Michigan",605244,,79720,13.1715473429
0500000US26083,26083,"Keweenaw County, Michigan",2168,,287,13.2380073801
0500000US26085,26085,"Lake County, Michigan",11543,,2026,17.5517629732
0500000US26087,26087,"Lapeer County, Michigan",88626,,17738,20.0144427143
0500000US26089,26089,"Leelanau County, Michigan",21677,,4009,18.4942565853
0500000US26091,26091,"Lenawee County, Michigan",99878,,22544,22.5715372755
0500000US26093,26093,"Livingston County, Michigan",181678,,33746,18.5746210328
0500000US26095,26095,"Luce County, Michigan",6590,,771,11.6995447648
0500000US26097,26097,"Mackinac County, Michigan",11144,,1825,16.3765254846
0500000US26099,26099,"Macomb County, Michigan",841769,,113289,13.4584428745
0500000US26101,26101,"Manistee County, Michigan",24753,,5023,20.2924897992
0500000US26103,26103,"Marquette County, Michigan",67178,,7653,11.392122421
